AttendanceID,EmployeeID,Date,InTime,OutTime,WorkHours,Status,Remarks,ShiftCode
452,2,26/04/2024,08:30,18:15,9.75,Present,WFH,GG
453,2,27/04/2024,08:30,18:15,9.75,Present,WFH,NA
454,2,28/04/2024,,,0,Absent,Sick,MA
455,2,29/04/2024,,,0,Absent,Sick,NN
456,2,30/04/2024,09:00,18:15,9.25,Present,Late,NA
457,2,01/05/2024,08:45,18:15,9.5,Present,Late,NN
458,2,02/05/2024,09:00,18:00,9,Present,WFH,NN
459,2,03/05/2024,09:30,19:15,9.75,Present,WFH,GG
460,2,04/05/2024,08:15,17:45,9.5,Present,,NN
461,2,05/05/2024,08:45,18:00,9.25,Present,,GG
462,2,06/05/2024,08:00,17:00,9,Present,Late,G1
463,2,07/05/2024,,,0,Leave,Sick Leave,NA
464,2,08/05/2024,08:30,17:30,9,Present,Late,NA
465,2,09/05/2024,08:15,17:15,9,Present,WFH,NA
466,2,10/05/2024,10:30,20:15,9.75,Present,WFH,MM
467,2,11/05/2024,,,0,Absent,Sick,NN
468,2,12/05/2024,08:00,17:45,9.75,Present,WFH,NN
469,2,13/05/2024,08:45,18:30,9.75,Present,Late,G2
470,2,14/05/2024,10:45,20:00,9.25,Present,WFH,G1
471,2,15/05/2024,,,0,Absent,,NN
472,2,16/05/2024,08:45,18:15,9.5,Present,WFH,MM
473,2,17/05/2024,09:30,19:00,9.5,Present,,G2
474,2,18/05/2024,09:45,19:15,9.5,Present,Late,GG
475,2,19/05/2024,08:15,17:45,9.5,Present,WFH,NA
476,2,20/05/2024,10:15,19:15,9,Present,,GG
477,2,21/05/2024,,,0,Absent,,NA
478,2,22/05/2024,08:00,17:15,9.25,Present,Late,GG
479,2,23/05/2024,,,0,Leave,Sick Leave,GG
480,2,24/05/2024,09:30,19:15,9.75,Present,,G1
481,2,25/05/2024,08:45,18:30,9.75,Present,Late,NA
482,2,26/05/2024,,,0,Leave,Sick Leave,G2
483,2,27/05/2024,,,0,Absent,WeekOff,NN
484,2,28/05/2024,,,0,Leave,Annual Leave,GG
485,2,29/05/2024,10:30,19:30,9,Present,WFH,NA
486,2,30/05/2024,09:00,18:45,9.75,Present,Late,MM
487,2,31/05/2024,10:00,14:00,4,Half Day,Late,G2
488,2,01/06/2024,08:15,18:00,9.75,Present,,NN
489,2,02/06/2024,,,0,Leave,Sick Leave,G1
490,2,03/06/2024,09:30,13:30,4,Half Day,Late,MM
491,2,04/06/2024,,,0,Leave,Sick Leave,MA
492,2,05/06/2024,,,0,Leave,Annual Leave,MM
493,2,06/06/2024,,,0,Absent,WeekOff,NN
494,2,07/06/2024,10:30,19:45,9.25,Present,Late,G2
495,2,08/06/2024,10:00,19:45,9.75,Present,,G1
496,2,09/06/2024,09:45,19:00,9.25,Present,,MM
497,2,10/06/2024,09:15,19:00,9.75,Present,WFH,G1
498,2,11/06/2024,10:45,19:45,9,Present,,NA
499,2,12/06/2024,10:00,19:30,9.5,Present,,NA
500,2,13/06/2024,08:30,17:30,9,Present,Late,MA
501,2,14/06/2024,08:15,17:30,9.25,Present,WFH,NN
502,2,15/06/2024,08:00,17:15,9.25,Present,Late,MA
503,2,16/06/2024,,,0,Leave,Sick Leave,G2
504,2,17/06/2024,09:00,18:00,9,Present,WFH,GG
505,2,18/06/2024,10:30,20:00,9.5,Present,Late,G1
506,2,19/06/2024,09:45,19:15,9.5,Present,,G2
507,2,20/06/2024,,,0,Absent,WeekOff,G1
508,2,21/06/2024,10:00,19:45,9.75,Present,Late,NN
509,2,22/06/2024,08:45,17:45,9,Present,Late,G1
510,2,23/06/2024,10:15,19:15,9,Present,Late,MM
511,2,24/06/2024,10:30,19:30,9,Present,Late,MM
512,2,25/06/2024,08:30,17:30,9,Present,WFH,G2
513,2,26/06/2024,,,0,Leave,Sick Leave,G1
514,2,27/06/2024,10:00,19:15,9.25,Present,Late,MM
515,2,28/06/2024,09:00,18:15,9.25,Present,,NA
516,2,29/06/2024,08:45,18:30,9.75,Present,WFH,NN
517,2,30/06/2024,08:45,18:30,9.75,Present,Late,G1
518,2,01/07/2024,10:15,19:15,9,Present,,NA
519,2,02/07/2024,,,0,Absent,WeekOff,MA
520,2,03/07/2024,08:15,18:00,9.75,Present,,NA
521,2,04/07/2024,,,0,Leave,Annual Leave,MM
522,2,05/07/2024,10:00,19:00,9,Present,Late,NA
523,2,06/07/2024,10:15,19:45,9.5,Present,,MA
524,2,07/07/2024,10:30,20:00,9.5,Present,WFH,GG
525,2,08/07/2024,08:15,17:45,9.5,Present,WFH,GG
526,2,09/07/2024,08:15,17:45,9.5,Present,Late,G2
527,2,10/07/2024,08:45,18:30,9.75,Present,WFH,NN
528,2,11/07/2024,10:45,20:00,9.25,Present,WFH,NA
529,2,12/07/2024,,,0,Leave,Annual Leave,G1
530,2,13/07/2024,09:45,19:30,9.75,Present,,GG
531,2,14/07/2024,09:45,19:30,9.75,Present,WFH,NN
532,2,15/07/2024,10:15,19:30,9.25,Present,Late,MM
533,2,16/07/2024,11:00,15:00,4,Half Day,Late,G1
534,2,17/07/2024,09:30,19:00,9.5,Present,Late,MM
535,2,18/07/2024,09:15,18:30,9.25,Present,WFH,NA
536,2,19/07/2024,09:15,18:45,9.5,Present,Late,NA
537,2,20/07/2024,,,0,Absent,Sick,MM
538,2,21/07/2024,10:45,20:30,9.75,Present,WFH,NN
539,2,22/07/2024,10:30,20:00,9.5,Present,,NN
540,2,23/07/2024,10:30,19:30,9,Present,,MM
541,2,24/07/2024,10:00,19:15,9.25,Present,Late,MM
542,2,25/07/2024,10:00,19:15,9.25,Present,Late,G1
543,2,26/07/2024,08:30,17:30,9,Present,Late,MM
544,2,27/07/2024,10:00,19:15,9.25,Present,Late,MA
545,2,28/07/2024,09:30,18:45,9.25,Present,,NN
546,2,29/07/2024,,,0,Leave,Annual Leave,MA
547,2,30/07/2024,08:30,18:00,9.5,Present,WFH,MM
548,2,31/07/2024,09:15,18:45,9.5,Present,WFH,NA
549,2,01/08/2024,,,0,Leave,Sick Leave,MA
550,2,02/08/2024,08:15,17:15,9,Present,WFH,MM
551,2,03/08/2024,10:00,19:45,9.75,Present,,NN
552,2,04/08/2024,08:00,17:30,9.5,Present,WFH,G2
553,2,05/08/2024,09:30,18:30,9,Present,WFH,MA
554,2,06/08/2024,09:30,18:30,9,Present,,NA
555,2,07/08/2024,,,0,Absent,,GG
556,2,08/08/2024,,,0,Leave,Annual Leave,GG
557,2,09/08/2024,10:00,14:00,4,Half Day,Late,G2
558,2,10/08/2024,10:00,19:00,9,Present,,G2
559,2,11/08/2024,10:15,19:30,9.25,Present,WFH,MA
560,2,12/08/2024,10:45,20:30,9.75,Present,,G1
561,2,13/08/2024,,,0,Leave,Sick Leave,G1
562,2,14/08/2024,10:15,19:15,9,Present,Late,MM
563,2,15/08/2024,09:45,19:00,9.25,Present,,NA
564,2,16/08/2024,,,0,Absent,Sick,GG
565,2,17/08/2024,,,0,Leave,Annual Leave,GG
566,2,18/08/2024,08:15,18:00,9.75,Present,WFH,GG
567,2,19/08/2024,08:15,17:30,9.25,Present,Late,NN
568,2,20/08/2024,10:15,19:45,9.5,Present,Late,NA
569,2,21/08/2024,08:15,18:00,9.75,Present,WFH,MM
570,2,22/08/2024,08:00,17:45,9.75,Present,Late,MA
571,2,23/08/2024,10:45,20:15,9.5,Present,WFH,NA
572,2,24/08/2024,10:30,20:15,9.75,Present,,MA
573,2,25/08/2024,08:15,17:45,9.5,Present,WFH,NN
574,2,26/08/2024,10:30,19:30,9,Present,WFH,MA
575,2,27/08/2024,09:45,18:45,9,Present,Late,NN
576,2,28/08/2024,,,0,Absent,Sick,G1
577,2,29/08/2024,10:00,19:30,9.5,Present,,G2
578,2,30/08/2024,09:00,18:00,9,Present,,NN
579,2,31/08/2024,,,0,Leave,Sick Leave,G2
580,2,01/09/2024,10:15,19:30,9.25,Present,WFH,GG
581,2,02/09/2024,08:00,17:15,9.25,Present,Late,GG
582,2,03/09/2024,09:15,18:30,9.25,Present,Late,GG
583,2,04/09/2024,08:00,17:30,9.5,Present,Late,GG
584,2,05/09/2024,10:15,20:00,9.75,Present,,NA
585,2,06/09/2024,,,0,Leave,Annual Leave,G1
586,2,07/09/2024,10:15,19:45,9.5,Present,Late,GG
587,2,08/09/2024,09:15,18:45,9.5,Present,Late,G2
588,2,09/09/2024,08:45,18:00,9.25,Present,Late,MA
589,2,10/09/2024,,,0,Leave,Annual Leave,MM
590,2,11/09/2024,08:30,18:00,9.5,Present,,MA
591,2,12/09/2024,08:45,18:15,9.5,Present,,NN
592,2,13/09/2024,09:00,18:00,9,Present,Late,GG
593,2,14/09/2024,10:00,19:30,9.5,Present,WFH,NN
594,2,15/09/2024,,,0,Leave,Annual Leave,G2
595,2,16/09/2024,10:45,20:30,9.75,Present,,G1
596,2,17/09/2024,10:45,20:00,9.25,Present,,GG
597,2,18/09/2024,08:15,18:00,9.75,Present,WFH,GG
598,2,19/09/2024,10:00,19:30,9.5,Present,,G1
599,2,20/09/2024,08:45,17:45,9,Present,Late,NN
600,2,21/09/2024,09:15,18:15,9,Present,WFH,G1
601,2,22/09/2024,08:00,17:30,9.5,Present,WFH,MA
602,2,23/09/2024,09:45,18:45,9,Present,WFH,NN
603,2,24/09/2024,09:30,18:30,9,Present,Late,GG
604,2,25/09/2024,09:15,18:30,9.25,Present,,G2
605,2,26/09/2024,09:45,18:45,9,Present,Late,G2
606,2,27/09/2024,08:00,17:00,9,Present,WFH,MA
607,2,28/09/2024,09:15,18:45,9.5,Present,Late,MA
608,2,29/09/2024,10:00,19:00,9,Present,,G2
609,2,30/09/2024,,,0,Absent,WeekOff,MM
610,2,01/10/2024,,,0,Leave,Annual Leave,MA
611,2,02/10/2024,08:30,18:00,9.5,Present,WFH,MA
612,2,03/10/2024,,,0,Leave,Annual Leave,NA
613,2,04/10/2024,,,0,Absent,,GG
614,2,05/10/2024,09:15,18:30,9.25,Present,WFH,MM
615,2,06/10/2024,10:15,19:45,9.5,Present,,MM
616,2,07/10/2024,09:00,18:30,9.5,Present,,NN
617,2,08/10/2024,08:00,17:00,9,Present,,GG
618,2,09/10/2024,,,0,Leave,Annual Leave,G2
619,2,10/10/2024,08:15,17:15,9,Present,Late,MA
620,2,11/10/2024,10:15,19:30,9.25,Present,,NA
621,2,12/10/2024,10:45,19:45,9,Present,Late,GG
622,2,13/10/2024,10:45,20:15,9.5,Present,Late,MA
623,2,14/10/2024,08:45,18:15,9.5,Present,WFH,NN
624,2,15/10/2024,10:45,20:15,9.5,Present,WFH,NN
625,2,16/10/2024,08:45,18:00,9.25,Present,,G2
626,2,17/10/2024,08:00,17:15,9.25,Present,WFH,GG
627,2,18/10/2024,,,0,Leave,Annual Leave,G2
628,2,19/10/2024,10:15,20:00,9.75,Present,WFH,NA
629,2,20/10/2024,09:30,18:30,9,Present,Late,G2
630,2,21/10/2024,10:30,14:30,4,Half Day,Late,NA
631,2,22/10/2024,09:00,18:15,9.25,Present,,GG
632,2,23/10/2024,,,0,Leave,Annual Leave,MM
633,2,24/10/2024,08:00,17:45,9.75,Present,,G1
634,2,25/10/2024,,,0,Leave,Sick Leave,NN
635,2,26/10/2024,09:45,19:15,9.5,Present,,GG
636,2,27/10/2024,08:00,17:15,9.25,Present,,NN
637,2,28/10/2024,08:30,17:30,9,Present,,MA
638,2,29/10/2024,10:15,19:45,9.5,Present,,MA
639,2,30/10/2024,10:15,14:15,4,Half Day,Late,NA
640,2,31/10/2024,10:45,19:45,9,Present,,NN
641,2,01/11/2024,08:45,18:30,9.75,Present,Late,G1
642,2,02/11/2024,10:00,14:00,4,Half Day,Personal Work,MA
643,2,03/11/2024,10:15,19:45,9.5,Present,Late,NN
644,2,04/11/2024,08:15,18:00,9.75,Present,,G2
645,2,05/11/2024,11:15,15:15,4,Half Day,Personal Work,MA
646,2,06/11/2024,10:45,19:45,9,Present,WFH,GG
647,2,07/11/2024,,,0,Absent,Sick,G2
648,2,08/11/2024,10:15,19:45,9.5,Present,,MA
649,2,09/11/2024,08:45,18:30,9.75,Present,Late,MA
650,2,10/11/2024,,,0,Absent,,GG
651,2,11/11/2024,,,0,Leave,Annual Leave,G1
652,2,12/11/2024,08:00,17:45,9.75,Present,WFH,G2
653,2,13/11/2024,,,0,Absent,,GG
654,2,14/11/2024,10:15,19:45,9.5,Present,Late,NA
655,2,15/11/2024,10:45,20:30,9.75,Present,WFH,GG
656,2,16/11/2024,09:30,19:00,9.5,Present,WFH,NN
657,2,17/11/2024,08:45,17:45,9,Present,WFH,GG
658,2,18/11/2024,08:00,17:45,9.75,Present,Late,NN
659,2,19/11/2024,09:00,18:00,9,Present,WFH,MM
660,2,20/11/2024,10:00,19:00,9,Present,Late,MA
661,2,21/11/2024,08:00,17:15,9.25,Present,WFH,G2
662,2,22/11/2024,08:45,18:15,9.5,Present,,NN
663,2,23/11/2024,10:15,14:15,4,Half Day,Personal Work,G1
664,2,24/11/2024,09:00,18:45,9.75,Present,WFH,NN
665,2,25/11/2024,09:45,19:00,9.25,Present,Late,G1
666,2,26/11/2024,08:15,17:15,9,Present,Late,MM
667,2,27/11/2024,08:15,17:15,9,Present,Late,MM
668,2,28/11/2024,09:00,18:45,9.75,Present,,MA
669,2,29/11/2024,,,0,Absent,WeekOff,MA
670,2,30/11/2024,10:15,14:15,4,Half Day,Personal Work,G1
671,2,01/12/2024,,,0,Absent,Sick,GG
672,2,02/12/2024,09:30,19:15,9.75,Present,Late,MA
673,2,03/12/2024,08:15,17:15,9,Present,WFH,NN
674,2,04/12/2024,10:00,19:30,9.5,Present,Late,G1
675,2,05/12/2024,09:45,19:00,9.25,Present,Late,MA
676,2,06/12/2024,09:30,19:00,9.5,Present,Late,GG
677,2,07/12/2024,11:15,15:15,4,Half Day,Personal Work,G1
678,2,08/12/2024,08:30,17:30,9,Present,WFH,NA
679,2,09/12/2024,08:30,17:45,9.25,Present,WFH,NA
680,2,10/12/2024,09:15,18:30,9.25,Present,WFH,MA
681,2,11/12/2024,,,0,Absent,,G1
682,2,12/12/2024,09:00,18:30,9.5,Present,WFH,MA
683,2,13/12/2024,09:00,18:15,9.25,Present,WFH,G1
684,2,14/12/2024,08:00,17:00,9,Present,Late,MA
685,2,15/12/2024,09:00,18:00,9,Present,,NA
686,2,16/12/2024,08:15,17:15,9,Present,,NN
687,2,17/12/2024,09:30,18:30,9,Present,WFH,NA
688,2,18/12/2024,09:30,18:45,9.25,Present,WFH,G1
689,2,19/12/2024,08:15,17:45,9.5,Present,Late,MM
690,2,20/12/2024,09:00,18:45,9.75,Present,Late,MM
691,2,21/12/2024,08:00,17:45,9.75,Present,WFH,G1
692,2,22/12/2024,10:30,20:00,9.5,Present,,MA
693,2,23/12/2024,09:15,18:45,9.5,Present,,NN
694,2,24/12/2024,10:30,14:30,4,Half Day,Late,NN
695,2,25/12/2024,08:00,17:00,9,Present,,NN
696,2,26/12/2024,10:45,20:00,9.25,Present,,NN
697,2,27/12/2024,08:30,18:00,9.5,Present,WFH,G1
698,2,28/12/2024,,,0,Leave,Sick Leave,NN
699,2,29/12/2024,09:15,18:15,9,Present,Late,MA
700,2,30/12/2024,08:00,17:45,9.75,Present,Late,NA
701,2,31/12/2024,08:00,17:00,9,Present,,NA
702,2,01/01/2025,08:30,18:15,9.75,Present,Late,MM
703,2,02/01/2025,08:30,18:00,9.5,Present,Late,GG
704,2,03/01/2025,08:00,17:00,9,Present,WFH,G2
705,2,04/01/2025,09:30,19:15,9.75,Present,WFH,GG
706,2,05/01/2025,08:45,18:30,9.75,Present,Late,G2
707,2,06/01/2025,10:15,20:00,9.75,Present,WFH,GG
708,2,07/01/2025,08:45,18:15,9.5,Present,Late,NN
709,2,08/01/2025,10:45,20:00,9.25,Present,Late,G1
710,2,09/01/2025,08:00,17:30,9.5,Present,,MM
711,2,10/01/2025,,,0,Absent,,NA
712,2,11/01/2025,10:00,19:15,9.25,Present,,NN
713,2,12/01/2025,09:15,18:30,9.25,Present,,G2
714,2,13/01/2025,09:00,18:00,9,Present,Late,G2
715,2,14/01/2025,09:30,18:30,9,Present,WFH,MM
716,2,15/01/2025,08:45,18:00,9.25,Present,WFH,NA
717,2,16/01/2025,09:30,18:45,9.25,Present,Late,G2
718,2,17/01/2025,,,0,Leave,Sick Leave,GG
719,2,18/01/2025,09:30,19:15,9.75,Present,WFH,NA
720,2,19/01/2025,10:30,20:15,9.75,Present,WFH,MM
721,2,20/01/2025,08:45,18:15,9.5,Present,,MA
722,2,21/01/2025,08:15,17:45,9.5,Present,WFH,G2
723,2,22/01/2025,09:15,18:45,9.5,Present,,NA
724,2,23/01/2025,08:30,17:45,9.25,Present,Late,G2
725,2,24/01/2025,08:00,17:00,9,Present,WFH,MA
726,2,25/01/2025,10:30,19:30,9,Present,WFH,NA
727,2,26/01/2025,08:45,18:30,9.75,Present,WFH,GG
728,2,27/01/2025,09:15,18:15,9,Present,,G2
729,2,28/01/2025,,,0,Absent,Sick,NN
730,2,29/01/2025,08:00,17:30,9.5,Present,,NA
731,2,30/01/2025,,,0,Absent,,MM
732,2,31/01/2025,08:15,18:00,9.75,Present,,MA
733,2,01/02/2025,,,0,Absent,WeekOff,MM
734,2,02/02/2025,10:15,19:15,9,Present,Late,GG
735,2,03/02/2025,09:45,19:15,9.5,Present,Late,NA
736,2,04/02/2025,10:30,20:15,9.75,Present,WFH,G1
737,2,05/02/2025,09:00,18:00,9,Present,,G2
738,2,06/02/2025,09:00,18:00,9,Present,,G2
739,2,07/02/2025,,,0,Absent,Sick,G2
740,2,08/02/2025,10:45,20:30,9.75,Present,,NA
741,2,09/02/2025,09:00,18:00,9,Present,WFH,NA
742,2,10/02/2025,09:00,18:45,9.75,Present,WFH,GG
743,2,11/02/2025,,,0,Leave,Annual Leave,MA
744,2,12/02/2025,10:30,19:45,9.25,Present,WFH,MM
745,2,13/02/2025,09:00,18:15,9.25,Present,Late,GG
746,2,14/02/2025,09:30,18:45,9.25,Present,,GG
747,2,15/02/2025,,,0,Leave,Sick Leave,G1
748,2,16/02/2025,09:45,18:45,9,Present,,NN
749,2,17/02/2025,10:00,19:00,9,Present,,G2
750,2,18/02/2025,10:30,20:15,9.75,Present,Late,G2
751,2,19/02/2025,08:15,17:30,9.25,Present,Late,GG
752,2,20/02/2025,10:45,20:15,9.5,Present,,GG
753,2,21/02/2025,,,0,Leave,Sick Leave,GG
754,2,22/02/2025,09:15,18:30,9.25,Present,Late,NA
755,2,23/02/2025,09:45,19:15,9.5,Present,WFH,MA
756,2,24/02/2025,08:30,17:45,9.25,Present,,GG
757,2,25/02/2025,10:00,14:00,4,Half Day,Personal Work,G1
758,2,26/02/2025,09:45,18:45,9,Present,WFH,G2
759,2,27/02/2025,08:15,17:30,9.25,Present,,NA
760,2,28/02/2025,09:45,19:00,9.25,Present,Late,MA
761,2,01/03/2025,10:45,20:00,9.25,Present,WFH,MA
762,2,02/03/2025,09:45,18:45,9,Present,WFH,MM
763,2,03/03/2025,09:00,18:00,9,Present,Late,NN
764,2,04/03/2025,10:15,19:30,9.25,Present,Late,MM
765,2,05/03/2025,09:15,18:30,9.25,Present,WFH,GG
766,2,06/03/2025,08:30,18:15,9.75,Present,Late,NA
767,2,07/03/2025,08:15,17:30,9.25,Present,WFH,G1
768,2,08/03/2025,09:45,18:45,9,Present,,GG
769,2,09/03/2025,,,0,Leave,Sick Leave,GG
770,2,10/03/2025,10:15,19:30,9.25,Present,WFH,MA
771,2,11/03/2025,08:00,17:00,9,Present,,NA
772,2,12/03/2025,10:00,19:30,9.5,Present,Late,MM
773,2,13/03/2025,,,0,Leave,Annual Leave,MM
774,2,14/03/2025,08:15,17:30,9.25,Present,Late,GG
775,2,15/03/2025,11:15,15:15,4,Half Day,Late,MM
776,2,16/03/2025,09:15,19:00,9.75,Present,,MA
777,2,17/03/2025,09:00,18:30,9.5,Present,WFH,MM
778,2,18/03/2025,10:30,20:15,9.75,Present,Late,GG
779,2,19/03/2025,09:00,18:30,9.5,Present,Late,G1
780,2,20/03/2025,09:30,19:00,9.5,Present,Late,NA
781,2,21/03/2025,,,0,Leave,Annual Leave,GG
782,2,22/03/2025,09:45,19:15,9.5,Present,WFH,MA
783,2,23/03/2025,10:30,20:00,9.5,Present,Late,NN
784,2,24/03/2025,09:30,19:00,9.5,Present,Late,NA
785,2,25/03/2025,10:15,14:15,4,Half Day,Late,G2
786,2,26/03/2025,09:45,19:00,9.25,Present,,NA
787,2,27/03/2025,10:00,19:45,9.75,Present,WFH,NN
788,2,28/03/2025,09:15,18:15,9,Present,Late,MA
789,2,29/03/2025,08:00,17:45,9.75,Present,WFH,NA
790,2,30/03/2025,10:45,19:45,9,Present,Late,MA
791,2,31/03/2025,08:30,18:00,9.5,Present,WFH,MM
792,2,01/04/2025,,,0,Absent,Sick,GG
793,2,02/04/2025,08:15,17:45,9.5,Present,Late,NN
794,2,03/04/2025,10:45,20:30,9.75,Present,,MA
795,2,04/04/2025,,,0,Absent,WeekOff,G1
796,2,05/04/2025,,,0,Leave,Sick Leave,GG
797,2,06/04/2025,10:30,19:45,9.25,Present,Late,MM
798,2,07/04/2025,08:45,18:15,9.5,Present,Late,MA
799,2,08/04/2025,,,0,Leave,Sick Leave,GG
800,2,09/04/2025,10:00,19:30,9.5,Present,Late,NN
801,2,10/04/2025,10:00,19:30,9.5,Present,WFH,MM
802,2,11/04/2025,10:00,19:00,9,Present,WFH,G1
803,2,12/04/2025,08:15,17:45,9.5,Present,,NA
804,2,13/04/2025,10:15,19:15,9,Present,Late,MM
805,2,14/04/2025,09:30,18:30,9,Present,Late,MA
806,2,15/04/2025,08:00,17:30,9.5,Present,Late,MA
807,2,16/04/2025,,,0,Leave,Annual Leave,MM
808,2,17/04/2025,09:15,18:15,9,Present,Late,GG
809,2,18/04/2025,09:00,18:30,9.5,Present,Late,MA
810,2,19/04/2025,10:00,19:00,9,Present,,G1
811,2,20/04/2025,10:30,19:45,9.25,Present,WFH,MM
812,2,21/04/2025,10:45,20:00,9.25,Present,Late,GG
813,2,22/04/2025,08:45,17:45,9,Present,,MA
814,2,23/04/2025,09:30,19:15,9.75,Present,,MM
815,2,24/04/2025,10:00,19:15,9.25,Present,Late,MM
816,2,25/04/2025,10:45,20:30,9.75,Present,,G1
817,2,26/04/2025,09:15,18:45,9.5,Present,Late,G1
818,2,27/04/2025,10:30,19:30,9,Present,,MM
819,2,28/04/2025,08:45,18:30,9.75,Present,,MM
820,2,29/04/2025,,,0,Absent,Sick,MM
821,2,30/04/2025,08:30,18:15,9.75,Present,,MA
822,2,01/05/2025,10:30,19:45,9.25,Present,WFH,MA
823,2,02/05/2025,,,0,Absent,,MA
824,2,03/05/2025,09:00,18:15,9.25,Present,WFH,G1
825,2,04/05/2025,,,0,Absent,,MA
826,2,05/05/2025,08:30,17:30,9,Present,,G2
827,2,06/05/2025,08:15,17:15,9,Present,Late,NN
828,2,07/05/2025,11:15,15:15,4,Half Day,Late,NN
829,2,08/05/2025,10:45,20:00,9.25,Present,Late,G1
830,2,09/05/2025,08:15,17:15,9,Present,,NN
831,2,10/05/2025,10:30,19:30,9,Present,WFH,NA
832,2,11/05/2025,10:45,20:00,9.25,Present,WFH,MM
833,2,12/05/2025,08:45,18:00,9.25,Present,Late,MA
834,2,13/05/2025,09:15,18:15,9,Present,WFH,G2
835,2,14/05/2025,10:15,19:45,9.5,Present,WFH,G2
836,2,15/05/2025,08:15,17:30,9.25,Present,Late,NN
837,2,16/05/2025,10:45,20:30,9.75,Present,,G2
838,2,17/05/2025,08:00,17:45,9.75,Present,,NN
839,2,18/05/2025,,,0,Leave,Sick Leave,GG
840,2,19/05/2025,09:30,13:30,4,Half Day,Late,G1
841,2,20/05/2025,08:45,18:30,9.75,Present,,G2
842,2,21/05/2025,09:30,19:15,9.75,Present,Late,G2
843,2,22/05/2025,08:30,17:45,9.25,Present,,NA
844,2,23/05/2025,10:45,20:15,9.5,Present,Late,GG
845,2,24/05/2025,,,0,Absent,,G1
846,2,25/05/2025,08:15,17:30,9.25,Present,WFH,NN
847,2,26/05/2025,10:00,19:15,9.25,Present,Late,NA
848,2,27/05/2025,,,0,Absent,WeekOff,NN
849,2,28/05/2025,,,0,Absent,WeekOff,NA
850,2,29/05/2025,,,0,Absent,,MA
851,2,30/05/2025,08:15,17:45,9.5,Present,,G1
852,2,31/05/2025,,,0,Leave,Annual Leave,G1
853,3,01/04/2024,08:00,17:00,9,Present,WFH,GG
854,3,02/04/2024,08:15,17:15,9,Present,Late,G2
855,3,03/04/2024,,,0,Absent,WeekOff,GG
856,3,04/04/2024,10:30,14:30,4,Half Day,Late,G2
857,3,05/04/2024,09:30,18:30,9,Present,Late,MM
858,3,06/04/2024,10:45,19:45,9,Present,,NN
859,3,07/04/2024,,,0,Leave,Sick Leave,MM
860,3,08/04/2024,08:15,18:00,9.75,Present,WFH,NA
861,3,09/04/2024,09:15,18:45,9.5,Present,WFH,NA
862,3,10/04/2024,10:15,19:15,9,Present,Late,MA
863,3,11/04/2024,09:45,18:45,9,Present,WFH,MM
864,3,12/04/2024,09:00,18:00,9,Present,Late,NA
865,3,13/04/2024,10:15,19:15,9,Present,Late,G2
866,3,14/04/2024,,,0,Leave,Annual Leave,GG
867,3,15/04/2024,09:30,19:15,9.75,Present,,G1
868,3,16/04/2024,08:00,17:15,9.25,Present,,MM
869,3,17/04/2024,09:30,19:15,9.75,Present,Late,MM
870,3,18/04/2024,10:15,19:45,9.5,Present,WFH,MM
871,3,19/04/2024,,,0,Absent,WeekOff,MA
872,3,20/04/2024,09:45,19:00,9.25,Present,Late,NA
873,3,21/04/2024,08:15,17:45,9.5,Present,WFH,NN
874,3,22/04/2024,08:45,18:30,9.75,Present,,NA
875,3,23/04/2024,09:00,18:15,9.25,Present,,MA
876,3,24/04/2024,,,0,Leave,Sick Leave,NA
877,3,25/04/2024,,,0,Leave,Sick Leave,GG
878,3,26/04/2024,08:15,17:30,9.25,Present,Late,G2
879,3,27/04/2024,09:00,18:45,9.75,Present,Late,NA
880,3,28/04/2024,,,0,Absent,WeekOff,MM
881,3,29/04/2024,08:45,18:00,9.25,Present,WFH,NN
882,3,30/04/2024,,,0,Leave,Annual Leave,MA
883,3,01/05/2024,09:00,18:15,9.25,Present,Late,G2
884,3,02/05/2024,09:15,18:45,9.5,Present,WFH,GG
885,3,03/05/2024,09:30,19:15,9.75,Present,,G2
886,3,04/05/2024,08:15,17:15,9,Present,Late,MA
887,3,05/05/2024,10:30,19:45,9.25,Present,,G2
888,3,06/05/2024,,,0,Leave,Annual Leave,NN
889,3,07/05/2024,10:30,14:30,4,Half Day,Personal Work,MM
890,3,08/05/2024,08:00,17:15,9.25,Present,Late,G2
891,3,09/05/2024,08:15,17:30,9.25,Present,WFH,MM
892,3,10/05/2024,10:00,19:45,9.75,Present,WFH,NA
893,3,11/05/2024,,,0,Leave,Sick Leave,MA
894,3,12/05/2024,,,0,Absent,,GG
895,3,13/05/2024,08:15,17:15,9,Present,Late,GG
896,3,14/05/2024,09:30,18:45,9.25,Present,,NA
897,3,15/05/2024,09:30,19:00,9.5,Present,,G2
898,3,16/05/2024,09:30,18:45,9.25,Present,WFH,NA
899,3,17/05/2024,,,0,Absent,WeekOff,MA
900,3,18/05/2024,10:00,19:15,9.25,Present,WFH,NA
901,3,19/05/2024,,,0,Absent,,MA
902,3,20/05/2024,,,0,Absent,,GG
903,3,21/05/2024,,,0,Absent,WeekOff,MM
904,3,22/05/2024,,,0,Leave,Annual Leave,G2
905,3,23/05/2024,10:15,20:00,9.75,Present,,G2
906,3,24/05/2024,10:00,19:15,9.25,Present,WFH,NN
907,3,25/05/2024,09:30,18:45,9.25,Present,,NN
908,3,26/05/2024,09:30,19:15,9.75,Present,WFH,MA
